date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-04-18,"- 1 590,00 KZT",-1590.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-04-18,"- 380,00 KZT",-380.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-04-18,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-04-19,"- 421 680,00 KZT",-421680.0,KZT,Transfers,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-04-19,"+ 421 680,00 KZT",421680.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-04-20,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-20,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-20,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-20,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-21,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Алишер-Полат К.,Kaspi Bank,kaspi_en.pdf
2025-04-21,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Алишер-Полат К.,Kaspi Bank,kaspi_en.pdf
2025-04-22,"- 7 055,00 KZT",-7055.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-22,"- 3 560,00 KZT",-3560.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-23,"- 3 550,00 KZT",-3550.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-23,"- 2 280,00 KZT",-2280.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-23,"- 600,00 KZT",-600.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 850,00 KZT",-850.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 380,00 KZT",-380.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 865,00 KZT",-865.0,KZT,Purchases,4 касса,4 касса,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 2 927,00 KZT",-2927.0,KZT,Purchases,4 касса,4 касса,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 2 800,00 KZT",-2800.0,KZT,Purchases,Дом книги Абай,Дом книги Абай,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 1 800,00 KZT",-1800.0,KZT,Purchases,Mazmundama,Mazmundama,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 4 000,00 KZT",-4000.0,KZT,Purchases,"ТОО ""Издательство Арман-ПВ""","ТОО ""Издательство Арман-ПВ""",Kaspi Bank,kaspi_en.pdf
2025-04-24,"+ 3 400,00 KZT",3400.0,KZT,Replenishment,,Асет Б.,Kaspi Bank,kaspi_en.pdf
2025-04-24,"- 16 940,00 KZT",-16940.0,KZT,Purchases,Мангилик 56,Мангилик 56,Kaspi Bank,kaspi_en.pdf
2025-04-24,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-04-25,"+ 57 150,00 KZT",57150.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-04-25,"- 2 280,00 KZT",-2280.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-26,"- 2 600,00 KZT",-2600.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-26,"- 4 535,00 KZT",-4535.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-26,"+ 3 750,00 KZT",3750.0,KZT,Replenishment,,Салтанат Т.,Kaspi Bank,kaspi_en.pdf
2025-04-26,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-04-26,"- 50 000,00 KZT",-50000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-27,"- 11 679,00 KZT",-11679.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-27,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-27,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-04-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 14 173,00 KZT",-14173.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-04-29,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-29,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 952,00 KZT",-952.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-29,"- 250,00 KZT",-250.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-05-03,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-05-04,"- 8 608,00 KZT",-8608.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-05-04,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-05-06,"- 2 960,00 KZT",-2960.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-05-06,"- 2 500,00 KZT",-2500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-06,"- 1 030,00 KZT",-1030.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-05-06,"- 3 090,00 KZT",-3090.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-05-07,"- 8 250,00 KZT",-8250.0,KZT,Purchases,KFC 12737,KFC 12737,Kaspi Bank,kaspi_en.pdf
2025-05-08,"- 68 875,00 KZT",-68875.0,KZT,Purchases,SKHALYK.KZ,SKHALYK.KZ,Kaspi Bank,kaspi_en.pdf
2025-05-08,"+ 70 000,00 KZT",70000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-05-08,"- 900,00 KZT",-900.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-05-08,"- 700,00 KZT",-700.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-05-08,"+ 930,00 KZT",930.0,KZT,Replenishment,,Акмарал Ж.,Kaspi Bank,kaspi_en.pdf
2025-05-08,"- 1 790,00 KZT",-1790.0,KZT,Purchases,ТОО Mega Coffee,ТОО Mega Coffee,Kaspi Bank,kaspi_en.pdf
2025-05-08,"+ 23 900,00 KZT",23900.0,KZT,Replenishment,,Кунсулу М.,Kaspi Bank,kaspi_en.pdf
2025-05-09,"- 770,00 KZT",-770.0,KZT,Purchases,Магазин 1000 мелочей,Магазин 1000 мелочей,Kaspi Bank,kaspi_en.pdf
2025-05-09,"- 122 846,36 KZT",-122846.36,KZT,Purchases,Marine Health,Marine Health,Kaspi Bank,kaspi_en.pdf
2025-05-09,"+ 123 000,00 KZT",123000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-05-11,"- 2 300,00 KZT",-2300.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-05-11,"+ 400,00 KZT",400.0,KZT,Replenishment,,Алиша А.,Kaspi Bank,kaspi_en.pdf
2025-05-11,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Keruen,Парковка. ТРЦ Keruen,Kaspi Bank,kaspi_en.pdf
2025-05-11,"- 3 500,00 KZT",-3500.0,KZT,Transfers,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-05-12,"- 7 195,40 KZT",-7195.4,KZT,Purchases,FLYDUBAI,"FLYDUBAI (- 14,01 USD)",Kaspi Bank,kaspi_en.pdf
2025-05-12,"- 3 425,50 KZT",-3425.5,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-05-13,"+ 1 098,00 KZT",1098.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 2 200,00 KZT",-2200.0,KZT,Purchases,ALTEL,ALTEL,Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 10 990,00 KZT",-10990.0,KZT,Purchases,ALTEL,ALTEL,Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 4 480,00 KZT",-4480.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-05-13,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2025-05-13,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Макпал Т.,Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 1 500,00 KZT",-1500.0,KZT,Purchases,"IP ""MALIKA""","IP ""MALIKA""",Kaspi Bank,kaspi_en.pdf
2025-05-13,"- 270,00 KZT",-270.0,KZT,Purchases,Хозяюшка,Хозяюшка,Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 541,44 KZT",541.44,KZT,Purchases,"CAREEM RIDE (+ 20,00 AED)","CAREEM RIDE (+ 20,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 0,00 KZT",0.0,KZT,Purchases,"CAREEM RIDE (+ 20,00 AED)","CAREEM RIDE (+ 20,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 7 958,88 KZT",-7958.88,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 15 100,00 KZT",15100.0,KZT,Replenishment,,Сымбат Т.,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 3 514,71 KZT",-3514.71,KZT,Purchases,PENNY PRESS VENDING MACHI,"PENNY PRESS VENDING MACHI (- 24,99 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 7 519,72 KZT",-7519.72,KZT,Purchases,WATSON BR OF ALFUTTAIM,"WATSON BR OF ALFUTTAIM (- 53,50 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 5 057,88 KZT",-5057.88,KZT,Purchases,RTA - JUMEIRAH LAKE TO,"RTA - JUMEIRAH LAKE TO (- 36,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 6 322,35 KZT",-6322.35,KZT,Purchases,MY VAPE MAR FOR ELECT,"MY VAPE MAR FOR ELECT (- 45,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 3 963,72 KZT",-3963.72,KZT,Purchases,WAITROSE-FINE FARE,"WAITROSE-FINE FARE (- 28,20 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Сымбат Т.,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 6 518,47 KZT",-6518.47,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 27 560,27 KZT",-27560.27,KZT,Purchases,CAREEM RIDE,"CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 5 904,30 KZT",-5904.3,KZT,Purchases,DUBAI DUTY FREE,"DUBAI DUTY FREE (- 42,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 100 000,00 KZT",100000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 650,00 KZT",-650.0,KZT,Transfers,,Дина И.,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Алтынай К.,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 2 500,00 KZT",-2500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-05-14,"- 500 000,00 KZT",-500000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-05-14,"+ 500 000,00 KZT",500000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-05-15,"+ 520,61 KZT",520.61,KZT,Purchases,"CAREEM RIDE (+ 20,00 AED)","CAREEM RIDE (+ 20,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-15,"+ 0,00 KZT",0.0,KZT,Purchases,"CAREEM RIDE (+ 20,00 AED)","CAREEM RIDE (+ 20,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-15,"- 6 871,79 KZT",-6871.79,KZT,Purchases,CAREEM RIDE,"CAREEM RIDE (- 48,97 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-15,"- 638,72 KZT",-638.72,KZT,Purchases,"CAREEM RIDE (- 127,05 AED)","CAREEM RIDE (- 127,05 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-15,"- 8 535,21 KZT",-8535.21,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-15,"- 16 833,47 KZT",-16833.47,KZT,Purchases,ADVENTURE HQ LLC,"ADVENTURE HQ LLC (- 120,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"+ 100 000,00 KZT",100000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-05-16,"- 6 309,98 KZT",-6309.98,KZT,Purchases,GLB FOOD-MUSEUM CAFE-2,"GLB FOOD-MUSEUM CAFE-2 (- 45,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"- 4 908,90 KZT",-4908.9,KZT,Purchases,GLB FOOD-MUSEUM CAFE-2,"GLB FOOD-MUSEUM CAFE-2 (- 35,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"- 7 571,97 KZT",-7571.97,KZT,Purchases,CARREFOUR SUPERMARKET,"CARREFOUR SUPERMARKET (- 53,98 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"- 6 639,64 KZT",-6639.64,KZT,Purchases,CARREFOUR SUPERMARKET,"CARREFOUR SUPERMARKET (- 47,32 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"+ 2 812,80 KZT",2812.8,KZT,Purchases,"CAREEM RIDE (- 127,05 AED)","CAREEM RIDE (- 127,05 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-16,"- 2 812,80 KZT",-2812.8,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-17,"- 8 633,08 KZT",-8633.08,KZT,Purchases,AL MAYA B,"AL MAYA B (- 61,55 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-17,"- 26 576,00 KZT",-26576.0,KZT,Transfers,,Oyatullo R.,Kaspi Bank,kaspi_en.pdf
2025-05-17,"- 51 762,40 KZT",-51762.4,KZT,Purchases,AL BOOM MARINE EVENTS,"AL BOOM MARINE EVENTS (- 369,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-17,"- 12 764,18 KZT",-12764.18,KZT,Purchases,AL JABER NOVELTY STORE LL,"AL JABER NOVELTY STORE LL (- 91,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 23 612,03 KZT",-23612.03,KZT,Purchases,STELLA MARINA HOTEL,"STELLA MARINA HOTEL (- 168,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"+ 100 000,00 KZT",100000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 1 403,82 KZT",-1403.82,KZT,Purchases,BULAWAN GENERAL TRADING L,"BULAWAN GENERAL TRADING L (- 10,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 9 837,06 KZT",-9837.06,KZT,Purchases,GLOBAL VILLAGE PARTNERS,"GLOBAL VILLAGE PARTNERS (- 70,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 12 649,86 KZT",-12649.86,KZT,Purchases,GLOBAL VILLAGE PARTNERS,"GLOBAL VILLAGE PARTNERS (- 90,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 14 053,68 KZT",-14053.68,KZT,Purchases,TEEB AL AMAKEN NOVELTIES,"TEEB AL AMAKEN NOVELTIES (- 100,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 7 029,42 KZT",-7029.42,KZT,Purchases,HADEKAT AL ZOHOR,"HADEKAT AL ZOHOR (- 50,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-18,"- 101 000,00 KZT",-101000.0,KZT,Transfers,,Oyatullo R.,Kaspi Bank,kaspi_en.pdf
2025-05-18,"+ 200 000,00 KZT",200000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 5 500,00 KZT",-5500.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 12 262,65 KZT",-12262.65,KZT,Purchases,DUBAI TAXI,"DUBAI TAXI (- 87,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 4 229,04 KZT",-4229.04,KZT,Purchases,MOTIONGATE GAMES,"MOTIONGATE GAMES (- 30,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 2 650,27 KZT",-2650.27,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 13 442,85 KZT",-13442.85,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-19,"- 15 500,00 KZT",-15500.0,KZT,Purchases,"ТОО ""ТОО MELLIS""","ТОО ""ТОО MELLIS""",Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 1 842,51 KZT",-1842.51,KZT,Purchases,DUBAI DUTY FREE,"DUBAI DUTY FREE (- 13,12 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 3 150,00 KZT",3150.0,KZT,Replenishment,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 3 150,00 KZT",3150.0,KZT,Replenishment,,Алтынай К.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 950,14 KZT",-950.14,KZT,Purchases,"CAREEM RIDE (- 196,10 AED)","CAREEM RIDE (- 196,10 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 11 812,57 KZT",-11812.57,KZT,Purchases,CAREEM RIDE,"CAREEM RIDE (- 84,46 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 6 300,00 KZT",6300.0,KZT,Replenishment,,Алтынай К.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 12 320,00 KZT",12320.0,KZT,Replenishment,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 46 522,16 KZT",-46522.16,KZT,Purchases,WAGAMAMA RESTAURANT,"WAGAMAMA RESTAURANT (- 331,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 136 810,00 KZT",136810.0,KZT,Replenishment,,Сымбат Т.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 33 309,74 KZT",-33309.74,KZT,Purchases,KINOKUNIYA BOOK STORES,"KINOKUNIYA BOOK STORES (- 237,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 8 400,00 KZT",8400.0,KZT,Replenishment,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 2 800,00 KZT",-2800.0,KZT,Transfers,,Акбота Т.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 15 000,00 KZT",-15000.0,KZT,Transfers,,Алтынай К.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 19 679,27 KZT",-19679.27,KZT,Purchases,Pierre Cardin,"Pierre Cardin (- 140,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 4 077,27 KZT",-4077.27,KZT,Purchases,DELIVERING YOUR BAGS LUGG,"DELIVERING YOUR BAGS LUGG (- 29,00 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 15 680,00 KZT",15680.0,KZT,Replenishment,,Алтынай К.,Kaspi Bank,kaspi_en.pdf
2025-05-20,"+ 1 891,59 KZT",1891.59,KZT,Purchases,CAREEM RIDE,"CAREEM RIDE (+ 13,46 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-20,"- 17 854,87 KZT",-17854.87,KZT,Purchases,CAREEM RIDE,"CAREEM RIDE (- 127,05 AED)",Kaspi Bank,kaspi_en.pdf
2025-05-21,"+ 6 617,04 KZT",6617.04,KZT,Replenishment,,"PlanetTaxFree (+ 13,08 USD)",Kaspi Bank,kaspi_en.pdf
2025-05-21,"- 46 053,00 KZT",-46053.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_en.pdf
2025-05-22,"- 600,00 KZT",-600.0,KZT,Purchases,PARKING 2,PARKING 2,Kaspi Bank,kaspi_en.pdf
2025-05-22,"- 16 940,00 KZT",-16940.0,KZT,Purchases,ИП Кизатова А.,ИП Кизатова А.,Kaspi Bank,kaspi_en.pdf
2025-05-22,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_en.pdf
2025-05-23,"- 1 470,00 KZT",-1470.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-05-23,"- 4 365,00 KZT",-4365.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-05-23,"- 2 450,00 KZT",-2450.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-05-23,"- 10 769,60 KZT",-10769.6,KZT,Purchases,Астана РЭК для юридических лиц,Астана РЭК для юридических лиц,Kaspi Bank,kaspi_en.pdf
2025-05-23,"+ 2 200,00 KZT",2200.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-23,"- 4 400,00 KZT",-4400.0,KZT,Purchases,KINOPARK.KZ,KINOPARK.KZ,Kaspi Bank,kaspi_en.pdf
2025-05-24,"- 18 000,00 KZT",-18000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-24,"- 850,00 KZT",-850.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-05-25,"- 10 255,00 KZT",-10255.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_en.pdf
2025-05-25,"+ 8 700,00 KZT",8700.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-05-25,"- 23 925,00 KZT",-23925.0,KZT,Purchases,Six Coffee Wine EC Astana,Six Coffee Wine EC Astana,Kaspi Bank,kaspi_en.pdf
2025-05-26,"+ 775,00 KZT",775.0,KZT,Replenishment,,Іңкəр К.,Kaspi Bank,kaspi_en.pdf
2025-05-26,"- 6 300,00 KZT",-6300.0,KZT,Transfers,,Амина Н.,Kaspi Bank,kaspi_en.pdf
2025-05-26,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_en.pdf
2025-05-26,"- 6 000,00 KZT",-6000.0,KZT,Purchases,Interteach,Interteach,Kaspi Bank,kaspi_en.pdf
2025-05-26,"- 11 000,00 KZT",-11000.0,KZT,Purchases,ТОО Медицинский центр iClinic,ТОО Медицинский центр iClinic,Kaspi Bank,kaspi_en.pdf
2025-05-26,"- 1 730,00 KZT",-1730.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-05-26,"+ 40 753,00 KZT",40753.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 13 000,00 KZT",-13000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-27,"+ 31 000,00 KZT",31000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 6 695,00 KZT",-6695.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 400,00 KZT",-400.0,KZT,Transfers,,Хаётжон О.,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 580,00 KZT",-580.0,KZT,Transfers,,Сапархан Б.,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 670,00 KZT",-670.0,KZT,Purchases,Береке market,Береке market,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 24 640,00 KZT",-24640.0,KZT,Purchases,КДЛ Олимп,КДЛ Олимп,Kaspi Bank,kaspi_en.pdf
2025-05-27,"+ 19 000,00 KZT",19000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-05-27,"- 2 600,00 KZT",-2600.0,KZT,Purchases,ALTEL,ALTEL,Kaspi Bank,kaspi_en.pdf
2025-05-27,"+ 1 900,00 KZT",1900.0,KZT,Replenishment,,Дильназ К.,Kaspi Bank,kaspi_en.pdf
2025-05-28,"+ 2 800,00 KZT",2800.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2025-05-28,"- 6 302,00 KZT",-6302.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-05-28,"- 50 000,00 KZT",-50000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-05-28,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-05-28,"- 11 000,00 KZT",-11000.0,KZT,Purchases,ТОО Медицинский центр iClinic,ТОО Медицинский центр iClinic,Kaspi Bank,kaspi_en.pdf
